Company,Symbol,Date,Close,High,Low,Open,Volume,Yearly,Containings
Q-Mobile,A707,2009-02-08,4.377,4.383,4.275,4.351,186100,254857,254857
Q-Mobile,A708,2009-02-09,4.307,4.388,4.295,4.384,189420,254858,254858
Q-Mobile,A709,2009-02-10,4.2,4.355,4.197,4.355,399500,254859,254859
Q-Mobile,A710,2009-02-11,4.185,4.289,4.146,4.197,247090,254860,254860
Q-Mobile,A711,2009-02-12,4.163,4.236,4.148,4.185,201580,254861,254861
Q-Mobile,A712,2009-02-13,4.157,4.252,4.157,4.18,342940,254862,254862
Q-Mobile,A713,2009-02-14,4.144,4.216,4.121,4.164,423990,254863,254863
Q-Mobile,A714,2009-02-15,4.18,4.266,4.117,4.164,352280,254864,254864
Q-Mobile,A715,2009-02-16,4.149,4.256,4.108,4.207,332870,254865,254865
Q-Mobile,A716,2009-02-17,4.177,4.195,4.1,4.125,182670,254866,254866
Q-Mobile,A717,2009-02-18,4.216,4.269,4.194,4.242,266300,254867,254867
Q-Mobile,A718,2009-02-19,4.139,4.247,4.101,4.229,579250,254868,254868
Q-Mobile,A719,2009-02-20,4.236,4.236,4.135,4.164,385290,254869,254869
Q-Mobile,A720,2009-02-21,4.239,4.28,4.175,4.193,320510,254870,254870
Q-Mobile,A721,2009-02-22,4.359,4.359,4.229,4.253,392700,254871,254871
Q-Mobile,A722,2009-02-23,4.427,4.432,4.326,4.344,486120,254872,254872
Q-Mobile,A723,2009-02-24,4.349,4.47,4.307,4.432,379680,254873,254873
Q-Mobile,A724,2009-02-25,4.357,4.4,4.346,4.384,286090,254874,254874
Q-Mobile,A725,2009-02-26,4.232,4.362,4.232,4.319,443730,254875,254875
Q-Mobile,A726,2009-02-27,4.13,4.238,4.116,4.232,514730,254876,254876
Q-Mobile,A727,2009-02-28,4.152,4.203,4.14,4.164,479410,254877,254877
Q-Mobile,A728,2009-03-01,4.211,4.231,4.152,4.152,362660,254878,254878
Q-Mobile,A729,2009-03-02,4.242,4.272,4.19,4.234,392910,254879,254879
Q-Mobile,A730,2009-03-03,4.306,4.328,4.22,4.229,426120,254880,254880
Q-Mobile,A731,2009-03-04,4.235,4.311,4.194,4.311,463820,254881,254881
Q-Mobile,A732,2009-03-05,4.243,4.257,4.18,4.242,343220,254882,254882
Q-Mobile,A733,2009-03-06,4.263,4.298,4.235,4.267,262510,254883,254883
Q-Mobile,A734,2009-03-07,4.277,4.344,4.256,4.288,393000,254884,254884
Q-Mobile,A735,2009-03-08,4.205,4.306,4.182,4.254,300180,254885,254885
Q-Mobile,A736,2009-03-09,4.152,4.27,4.144,4.242,419970,254886,254886
Q-Mobile,A737,2009-03-10,4.087,4.185,4.074,4.164,468280,254887,254887
Q-Mobile,A738,2009-03-11,4.091,4.148,4.082,4.131,441050,254888,254888
Q-Mobile,A739,2009-03-12,3.891,4.068,3.858,4.064,1150000,254889,254889
Q-Mobile,A740,2009-03-13,3.918,3.972,3.878,3.941,860060,254890,254890
Q-Mobile,A741,2009-03-14,4.026,4.026,3.937,3.937,384070,254891,254891
Q-Mobile,A742,2009-03-15,3.979,4.023,3.916,4.01,512120,254892,254892
Q-Mobile,A743,2009-03-16,3.961,3.99,3.896,3.99,532600,254893,254893
Q-Mobile,A744,2009-03-17,3.751,3.979,3.644,3.961,965990,254894,254894
Q-Mobile,A745,2009-03-18,3.745,3.842,3.724,3.756,582820,254895,254895
Q-Mobile,A746,2009-03-19,3.825,3.843,3.704,3.792,682050,254896,254896
Q-Mobile,A747,2009-03-20,4.103,4.134,3.928,4.01,2450000,254897,254897
Q-Mobile,A748,2009-03-21,4.049,4.149,4.049,4.119,803970,254898,254898
Q-Mobile,A749,2009-03-22,4.077,4.126,4.017,4.024,435930,254899,254899
Q-Mobile,A750,2009-03-23,4.069,4.11,4.038,4.085,293660,254900,254900
Q-Mobile,A751,2009-03-24,3.897,4.062,3.896,4.047,653000,254901,254901
Q-Mobile,A752,2009-03-25,3.649,3.891,3.649,3.891,1200000,254902,254902
Q-Mobile,A753,2009-03-26,3.672,3.718,3.599,3.65,1020000,254903,254903
Q-Mobile,A754,2009-03-27,3.616,3.713,3.605,3.704,1130000,254904,254904
Q-Mobile,A755,2009-03-28,3.771,3.826,3.622,3.64,902530,254905,254905
Q-Mobile,A756,2009-03-29,3.648,3.79,3.604,3.766,647810,254906,254906
Q-Mobile,A757,2009-03-30,3.799,3.83,3.671,3.671,1790000,254907,254907
Q-Mobile,A758,2009-03-31,3.913,3.925,3.794,3.817,705880,254908,254908
Q-Mobile,A759,2009-04-01,3.918,4.015,3.869,3.933,775780,254909,254909
Q-Mobile,A760,2009-04-02,3.914,4.049,3.882,3.979,781720,254910,254910
Q-Mobile,A761,2009-04-03,3.951,3.951,3.889,3.907,331920,254911,254911
Q-Mobile,A762,2009-04-04,3.869,3.951,3.815,3.951,550650,254912,254912
Q-Mobile,A763,2009-04-05,3.853,3.902,3.768,3.902,369300,254913,254913
Q-Mobile,A764,2009-04-06,3.718,3.835,3.718,3.833,544990,254914,254914
Q-Mobile,A765,2009-04-07,3.724,3.779,3.623,3.727,622190,254915,254915
Q-Mobile,A766,2009-04-08,3.753,3.797,3.668,3.752,501210,254916,254916
Q-Mobile,A767,2009-04-09,3.694,3.817,3.689,3.772,492850,254917,254917
Q-Mobile,A768,2009-04-10,3.565,3.727,3.542,3.697,755190,254918,254918
Q-Mobile,A769,2009-04-11,3.535,3.623,3.505,3.58,631170,254919,254919
Q-Mobile,A770,2009-04-12,3.486,3.536,3.446,3.517,696080,254920,254920
Q-Mobile,A771,2009-04-13,3.289,3.475,3.132,3.47,1760000,254921,254921
Q-Mobile,A772,2009-04-14,3.259,3.354,3.233,3.293,883390,254922,254922
Q-Mobile,A773,2009-04-15,3.121,3.245,3.095,3.245,878610,254923,254923
Q-Mobile,A774,2009-04-16,3.074,3.139,2.984,3.11,869010,254924,254924
Q-Mobile,A775,2009-04-17,2.989,3.065,2.958,3.017,1080000,254925,254925
Q-Mobile,A776,2009-04-18,3.031,3.093,2.93,2.957,1020000,254926,254926
Q-Mobile,A777,2009-04-19,3.049,3.073,2.905,3.055,816950,254927,254927
Q-Mobile,A778,2009-04-20,2.865,3.029,2.846,3.008,1260000,254928,254928
Q-Mobile,A779,2009-04-21,2.908,2.928,2.843,2.858,575240,254929,254929
Q-Mobile,A780,2009-04-22,3.016,3.017,2.865,2.941,610690,254930,254930
Q-Mobile,A781,2009-04-23,2.839,3.081,2.826,3.05,775650,254931,254931
Q-Mobile,A782,2009-04-24,2.781,2.923,2.774,2.899,832760,254932,254932
Q-Mobile,A783,2009-04-25,2.878,2.878,2.737,2.784,702460,254933,254933
Q-Mobile,A784,2009-04-26,2.737,2.878,2.708,2.878,570440,254934,254934
Q-Mobile,A785,2009-04-27,2.919,2.939,2.75,2.781,731260,254935,254935
Q-Mobile,A786,2009-04-28,3.045,3.05,2.923,2.923,495590,254936,254936
Q-Mobile,A787,2009-04-29,2.904,3.063,2.873,3.055,506800,254937,254937
Q-Mobile,A788,2009-04-30,2.975,2.984,2.778,2.831,453820,254938,254938
Q-Mobile,A789,2009-05-01,2.941,3.055,2.941,3.004,340580,254939,254939
Q-Mobile,A790,2009-05-02,3.152,3.165,2.953,3.004,1150000,254940,254940
Q-Mobile,A791,2009-05-03,3.097,3.221,3.073,3.137,827400,254941,254941
Q-Mobile,A792,2009-05-04,2.845,3.297,2.816,3.119,1660000,254942,254942
Q-Mobile,A793,2009-05-05,2.943,2.993,2.729,2.826,767310,254943,254943
Q-Mobile,A794,2009-05-06,2.947,3.04,2.862,2.941,614050,254944,254944
Q-Mobile,A795,2009-05-07,2.869,2.991,2.811,2.966,547190,254945,254945
Q-Mobile,A796,2009-05-08,3.04,3.119,2.843,2.921,1270000,254946,254946
Q-Mobile,A797,2009-05-09,3.039,3.039,2.904,2.997,478440,254947,254947
Q-Mobile,A798,2009-05-10,2.873,3.045,2.873,3.045,509470,254948,254948
Q-Mobile,A799,2009-05-11,2.771,2.948,2.734,2.882,760790,254949,254949
Infinix,A800,2009-02-01,2.71,2.788,2.673,2.76,502400,254950,254950
Infinix,A801,2009-02-02,2.579,2.77,2.546,2.762,774300,254951,254951
Infinix,A802,2009-02-03,2.661,2.69,2.496,2.546,883120,254952,254952
Infinix,A803,2009-02-04,2.649,2.708,2.614,2.644,478090,254953,254953
Infinix,A804,2009-02-05,2.775,2.796,2.652,2.686,666260,254954,254954
Infinix,A805,2009-02-06,2.603,2.745,2.579,2.745,511090,254955,254955
Infinix,A806,2009-02-07,2.583,2.661,2.552,2.611,625210,254956,254956
Infinix,A807,2009-02-08,2.695,2.695,2.56,2.627,528470,254957,254957
Infinix,A808,2009-02-09,2.592,2.75,2.583,2.691,273360,254958,254958
Infinix,A809,2009-02-10,2.586,2.643,2.533,2.643,497240,254959,254959
Infinix,A810,2009-02-11,2.447,2.61,2.433,2.61,619760,254960,254960
Infinix,A811,2009-02-12,2.325,2.507,2.305,2.462,832990,254961,254961
Infinix,A812,2009-02-13,2.339,2.379,2.266,2.318,813840,254962,254962
Infinix,A813,2009-02-14,2.372,2.419,2.305,2.315,1330000,254963,254963
Infinix,A814,2009-02-15,2.457,2.5,2.406,2.406,419620,254964,254964
Infinix,A815,2009-02-16,2.587,2.615,2.49,2.533,577520,254965,254965
Infinix,A816,2009-02-17,2.606,2.678,2.546,2.597,641060,254966,254966
Infinix,A817,2009-02-18,2.559,2.61,2.505,2.565,532660,254967,254967
Infinix,A818,2009-02-19,2.519,2.742,2.508,2.696,442330,254968,254968
Infinix,A819,2009-02-20,2.496,2.594,2.438,2.508,429000,254969,254969
Infinix,A820,2009-02-21,2.45,2.574,2.42,2.568,517169,254970,254970
Infinix,A821,2009-02-22,2.473,2.473,2.371,2.441,527230,254971,254971
Infinix,A822,2009-02-23,2.545,2.569,2.482,2.482,879260,254972,254972
Infinix,A823,2009-02-24,2.537,2.661,2.473,2.634,355960,254973,254973
Infinix,A824,2009-02-25,2.615,2.635,2.486,2.521,411620,254974,254974
Infinix,A825,2009-02-26,2.729,2.752,2.597,2.645,444880,254975,254975
Infinix,A826,2009-02-27,2.746,2.816,2.666,2.741,434020,254976,254976
Infinix,A827,2009-02-28,2.77,2.793,2.712,2.712,514440,254977,254977
Infinix,A828,2009-03-01,2.546,2.741,2.536,2.724,798340,254978,254978
Infinix,A829,2009-03-02,2.47,2.594,2.448,2.573,752550,254979,254979
Infinix,A830,2009-03-03,2.534,2.543,2.47,2.478,540810,254980,254980
Infinix,A831,2009-03-04,2.524,2.556,2.42,2.484,626230,254981,254981
Infinix,A832,2009-03-05,2.653,2.683,2.558,2.61,677270,254982,254982
Infinix,A833,2009-03-06,2.69,2.729,2.64,2.689,548510,254983,254983
Infinix,A834,2009-03-07,2.667,2.727,2.603,2.608,431540,254984,254984
Infinix,A835,2009-03-08,2.634,2.687,2.605,2.635,335290,254985,254985
Infinix,A836,2009-03-09,2.619,2.706,2.582,2.64,470600,254986,254986
Infinix,A837,2009-03-10,2.508,2.602,2.483,2.602,682130,254987,254987
Infinix,A838,2009-03-11,2.546,2.579,2.503,2.512,465320,254988,254988
Infinix,A839,2009-03-12,2.619,2.667,2.569,2.659,478560,254989,254989
Infinix,A840,2009-03-13,2.584,2.635,2.538,2.603,562630,254990,254990
Infinix,A841,2009-03-14,2.536,2.587,2.508,2.558,909660,254991,254991
Infinix,A842,2009-03-15,2.559,2.564,2.523,2.528,716140,254992,254992
Infinix,A843,2009-03-16,2.531,2.56,2.508,2.542,443840,254993,254993
Infinix,A844,2009-03-17,2.533,2.593,2.526,2.533,434830,254994,254994
Infinix,A845,2009-03-18,2.545,2.561,2.478,2.524,296180,254995,254995
Infinix,A846,2009-03-19,2.537,2.588,2.522,2.522,370270,254996,254996
Infinix,A847,2009-03-20,2.393,2.556,2.373,2.536,589720,254997,254997
Infinix,A848,2009-03-21,2.434,2.475,2.19,2.314,656440,254998,254998
Infinix,A849,2009-03-22,2.336,2.482,2.31,2.457,268470,254999,254999
Infinix,A850,2009-03-23,2.393,2.405,2.268,2.368,294470,255000,255000
Infinix,A851,2009-03-24,2.522,2.522,2.381,2.406,335410,255001,255001
Infinix,A852,2009-03-25,2.63,2.63,2.442,2.521,329660,255002,255002
Infinix,A853,2009-03-26,2.719,2.719,2.574,2.627,319310,255003,255003
Infinix,A854,2009-03-27,2.75,2.762,2.668,2.699,357740,255004,255004
Infinix,A855,2009-03-28,2.708,2.79,2.635,2.755,261130,255005,255005
Infinix,A856,2009-03-29,2.561,2.738,2.528,2.718,287730,255006,255006
Infinix,A857,2009-03-30,2.627,2.636,2.495,2.571,301920,255007,255007
Infinix,A858,2009-03-31,2.704,2.704,2.61,2.661,224480,255008,255008
Infinix,A859,2009-04-01,2.699,2.75,2.643,2.69,389620,255009,255009
Infinix,A860,2009-04-02,2.648,2.719,2.576,2.701,365440,255010,255010
Infinix,A861,2009-04-03,2.635,2.671,2.602,2.655,132000,255011,255011
Infinix,A862,2009-04-04,2.578,2.624,2.578,2.624,95210,255012,255012
Infinix,A863,2009-04-05,2.653,2.699,2.622,2.642,291600,255013,255013
Infinix,A864,2009-04-06,2.925,2.925,2.683,2.724,712830,255014,255014
Infinix,A865,2009-04-07,3.092,3.132,2.834,2.928,463420,255015,255015
Infinix,A866,2009-04-08,3.116,3.132,3.032,3.088,835860,255016,255016
Infinix,A867,2009-04-09,3.303,3.312,3.123,3.123,731110,255017,255017
Infinix,A868,2009-04-10,3.441,3.606,3.31,3.373,1710000,255018,255018
Infinix,A869,2009-04-11,3.671,3.702,3.516,3.531,1060000,255019,255019
Infinix,A870,2009-04-12,3.45,3.704,3.437,3.692,989870,255020,255020
Infinix,A871,2009-04-13,3.342,3.58,3.33,3.506,893780,255021,255021
Infinix,A872,2009-04-14,3.254,3.343,3.194,3.343,775410,255022,255022
Infinix,A873,2009-04-15,3.284,3.307,3.152,3.246,406880,255023,255023
Infinix,A874,2009-04-16,3.409,3.417,3.246,3.302,389130,255024,255024
Infinix,A875,2009-04-17,3.442,3.501,3.406,3.422,199730,255025,255025
Infinix,A876,2009-04-18,3.466,3.514,3.426,3.426,369720,255026,255026
Infinix,A877,2009-04-19,3.502,3.514,3.447,3.475,324410,255027,255027
Infinix,A878,2009-04-20,3.401,3.536,3.338,3.505,237590,255028,255028
Infinix,A879,2009-04-21,3.412,3.46,3.349,3.424,148770,255029,255029
Infinix,A880,2009-04-22,3.413,3.442,3.348,3.421,160270,255030,255030
Infinix,A881,2009-04-23,3.542,3.542,3.39,3.432,405560,255031,255031
Infinix,A882,2009-04-24,3.465,3.601,3.461,3.534,386700,255032,255032
Infinix,A883,2009-04-25,3.539,3.561,3.437,3.501,350840,255033,255033
Infinix,A884,2009-04-26,3.511,3.557,3.468,3.557,156470,255034,255034
Infinix,A885,2009-04-27,3.575,3.587,3.526,3.563,245370,255035,255035
Infinix,A886,2009-04-28,3.502,3.562,3.482,3.562,128910,255036,255036
Infinix,A887,2009-04-29,3.603,3.692,3.544,3.603,527770,255037,255037
Infinix,A888,2009-04-30,3.715,3.741,3.631,3.642,359320,255038,255038
Infinix,A889,2009-05-01,3.819,3.855,3.717,3.743,546310,255039,255039
Infinix,A890,2009-05-02,3.998,4.033,3.827,3.829,694590,255040,255040
Infinix,A891,2009-05-03,3.911,4.089,3.911,3.997,552660,255041,255041
Infinix,A892,2009-05-04,3.87,3.995,3.828,3.979,747950,255042,255042
Infinix,A893,2009-05-05,3.699,3.904,3.699,3.904,546200,255043,255043
Infinix,A894,2009-05-06,3.678,3.787,3.595,3.699,477480,255044,255044
Infinix,A895,2009-05-07,3.437,3.628,3.437,3.628,486850,255045,255045
Infinix,A896,2009-05-08,3.589,3.613,3.416,3.475,447360,255046,255046
Infinix,A897,2009-05-09,3.471,3.664,3.45,3.613,404350,255047,255047
Infinix,A898,2009-05-10,3.646,3.647,3.489,3.575,311610,255048,255048
Infinix,A899,2009-05-11,3.623,3.717,3.526,3.638,362320,255049,255049
One+,A900,2009-02-01,3.552,4.445,3.095,3.169,2740000,255050,255050
One+,A901,2009-02-02,3.283,3.783,3.189,3.595,3010000,255051,255051
One+,A902,2009-02-03,3.224,3.323,3.169,3.288,1180000,255052,255052
One+,A903,2009-02-04,3.229,3.239,3.045,3.229,1300000,255053,255053
One+,A904,2009-02-05,3.12,3.229,3.102,3.223,833100,255054,255054
One+,A905,2009-02-06,2.941,3.14,2.922,3.12,1250000,255055,255055
One+,A906,2009-02-07,2.925,2.957,2.714,2.902,1950000,255056,255056
One+,A907,2009-02-08,2.803,3.001,2.793,2.983,1110000,255057,255057
One+,A908,2009-02-09,2.649,2.845,2.636,2.828,2130000,255058,255058
One+,A909,2009-02-10,2.886,2.886,2.674,2.674,2530000,255059,255059
One+,A910,2009-02-11,2.851,3.02,2.818,2.991,2550000,255060,255060
One+,A911,2009-02-12,2.838,2.919,2.828,2.891,992060,255061,255061
One+,A912,2009-02-13,2.734,2.872,2.685,2.845,1180000,255062,255062
One+,A913,2009-02-14,2.783,2.823,2.753,2.773,566940,255063,255063
One+,A914,2009-02-15,2.773,2.821,2.736,2.797,530810,255064,255064
One+,A915,2009-02-16,2.776,2.823,2.724,2.773,692920,255065,255065
One+,A916,2009-02-17,2.729,2.833,2.728,2.793,1780000,255066,255066
One+,A917,2009-02-18,2.793,2.793,2.68,2.68,757090,255067,255067
One+,A918,2009-02-19,2.734,2.803,2.734,2.772,366690,255068,255068
One+,A919,2009-02-20,2.716,2.753,2.704,2.753,492640,255069,255069
One+,A920,2009-02-21,2.669,2.758,2.669,2.708,681180,255070,255070
One+,A921,2009-02-22,2.654,2.698,2.642,2.65,187510,255071,255071
One+,A922,2009-02-23,2.654,2.684,2.61,2.655,529450,255072,255072
One+,A923,2009-02-24,2.61,2.647,2.605,2.647,292840,255073,255073
One+,A924,2009-02-25,2.55,2.647,2.479,2.635,546600,255074,255074
One+,A925,2009-02-26,2.519,2.615,2.515,2.576,364170,255075,255075
One+,A926,2009-02-27,2.492,2.553,2.476,2.553,391420,255076,255076
One+,A927,2009-02-28,2.446,2.498,2.387,2.458,354400,255077,255077
One+,A928,2009-03-01,2.392,2.456,2.392,2.451,114480,255078,255078
One+,A929,2009-03-02,2.248,2.375,2.199,2.375,1010000,255079,255079
One+,A930,2009-03-03,2.032,2.196,2.011,2.189,1960000,255080,255080
One+,A931,2009-03-04,2.129,2.129,2.002,2.009,875170,255081,255081
One+,A932,2009-03-05,1.996,2.126,1.996,2.119,512990,255082,255082
One+,A933,2009-03-06,1.887,2.038,1.862,2.03,938950,255083,255083
One+,A934,2009-03-07,1.982,2.011,1.892,1.892,720440,255084,255084
One+,A935,2009-03-08,2.07,2.105,1.982,2.006,850610,255085,255085
One+,A936,2009-03-09,2.128,2.166,2.09,2.09,541340,255086,255086
One+,A937,2009-03-10,2.06,2.144,2.04,2.129,378670,255087,255087
One+,A938,2009-03-11,2.035,2.098,2.035,2.07,211260,255088,255088
One+,A939,2009-03-12,2.09,2.141,2.04,2.04,666230,255089,255089
One+,A940,2009-03-13,2.09,2.119,2.06,2.095,353070,255090,255090
One+,A941,2009-03-14,2.096,2.159,2.09,2.119,391070,255091,255091
One+,A942,2009-03-15,2.092,2.129,2.09,2.119,218880,255092,255092
One+,A943,2009-03-16,2.048,2.119,2.046,2.111,304350,255093,255093
One+,A944,2009-03-17,1.962,2.077,1.962,2.04,529630,255094,255094
One+,A945,2009-03-18,1.981,2.01,1.962,2.009,273950,255095,255095
One+,A946,2009-03-19,1.983,1.999,1.969,1.976,307040,255096,255096
One+,A947,2009-03-20,1.981,2.006,1.911,2.006,325040,255097,255097
One+,A948,2009-03-21,1.961,1.981,1.915,1.981,239260,255098,255098
One+,A949,2009-03-22,1.984,1.992,1.954,1.992,209620,255099,255099
One+,A950,2009-03-23,1.984,2.015,1.961,1.984,644910,255100,255100
One+,A951,2009-03-24,1.996,2.057,1.956,2.001,739720,255101,255101
One+,A952,2009-03-25,1.999,2.043,1.974,2.014,643760,255102,255102
One+,A953,2009-03-26,2.045,2.047,1.982,1.993,577110,255103,255103
One+,A954,2009-03-27,2.179,2.189,2.05,2.05,905790,255104,255104
One+,A955,2009-03-28,2.337,2.337,2.199,2.199,836550,255105,255105
One+,A956,2009-03-29,2.356,2.362,2.273,2.328,596690,255106,255106
One+,A957,2009-03-30,2.35,2.368,2.318,2.337,546330,255107,255107
One+,A958,2009-03-31,2.422,2.466,2.179,2.338,456730,255108,255108
One+,A959,2009-04-01,2.328,2.506,2.328,2.446,800750,255109,255109
One+,A960,2009-04-02,2.322,2.328,2.185,2.321,723700,255110,255110
One+,A961,2009-04-03,2.366,2.397,2.199,2.325,364720,255111,255111
One+,A962,2009-04-04,2.461,2.496,2.408,2.452,438410,255112,255112
One+,A963,2009-04-05,2.456,2.495,2.429,2.479,361700,255113,255113
One+,A964,2009-04-06,2.496,2.497,2.435,2.435,404840,255114,255114
One+,A965,2009-04-07,2.594,2.61,2.501,2.501,451610,255115,255115
One+,A966,2009-04-08,2.651,2.708,2.578,2.613,429040,255116,255116
One+,A967,2009-04-09,2.625,2.739,2.575,2.674,1200000,255117,255117
One+,A968,2009-04-10,2.482,2.625,2.451,2.625,1390000,255118,255118
One+,A969,2009-04-11,2.407,2.555,2.4,2.494,808590,255119,255119
One+,A970,2009-04-12,2.287,2.476,2.244,2.407,1230000,255120,255120
One+,A971,2009-04-13,2.279,2.303,2.199,2.284,1020000,255121,255121
One+,A972,2009-04-14,2.239,2.318,2.209,2.298,601380,255122,255122
One+,A973,2009-04-15,2.289,2.318,2.229,2.276,620850,255123,255123
One+,A974,2009-04-16,2.308,2.325,2.248,2.322,500210,255124,255124
One+,A975,2009-04-17,2.308,2.325,2.259,2.318,470260,255125,255125
One+,A976,2009-04-18,2.307,2.312,2.232,2.309,406520,255126,255126
One+,A977,2009-04-19,2.315,2.325,2.268,2.268,639590,255127,255127
One+,A978,2009-04-20,2.345,2.373,2.308,2.326,503500,255128,255128
One+,A979,2009-04-21,2.358,2.407,2.325,2.353,833700,255129,255129
One+,A980,2009-04-22,2.353,2.417,2.347,2.377,404170,255130,255130
One+,A981,2009-04-23,2.365,2.377,2.293,2.347,528200,255131,255131
One+,A982,2009-04-24,2.345,2.387,2.308,2.356,445900,255132,255132
One+,A983,2009-04-25,2.199,2.328,2.191,2.328,847280,255133,255133
One+,A984,2009-04-26,2.084,2.176,2.06,2.169,1100000,255134,255134
One+,A985,2009-04-27,2.004,2.109,1.991,2.109,675520,255135,255135
One+,A986,2009-04-28,2.041,2.1,2.006,2.01,483200,255136,255136
One+,A987,2009-04-29,2.146,2.146,2.05,2.07,613060,255137,255137
One+,A988,2009-04-30,2.188,2.246,2.15,2.15,506300,255138,255138
One+,A989,2009-05-01,2.194,2.233,2.144,2.2,301190,255139,255139
One+,A990,2009-05-02,2.174,2.214,2.131,2.207,409900,255140,255140
One+,A991,2009-05-03,2.175,2.178,2.101,2.178,323450,255141,255141
One+,A992,2009-05-04,2.181,2.248,2.176,2.176,483120,255142,255142
One+,A993,2009-05-05,2.104,2.228,2.05,2.189,846980,255143,255143
One+,A994,2009-05-06,2.07,2.172,2.05,2.137,585590,255144,255144
One+,A995,2009-05-07,2.087,2.119,2.04,2.06,240230,255145,255145
One+,A996,2009-05-08,2.137,2.159,2.091,2.11,405090,255146,255146
One+,A997,2009-05-09,2.11,2.201,2.09,2.201,288550,255147,255147
One+,A998,2009-05-10,2.095,2.098,2.038,2.07,314590,255148,255148
One+,A999,2009-05-11,2.095,2.12,2.041,2.12,302060,255149,255149
Nasa,A1000,2009-02-01,2.051,2.124,2.04,2.052,395330,255150,255150
Nasa,A1001,2009-02-02,2.097,2.1,1.991,2.03,432740,255151,255151
Nasa,A1002,2009-02-03,2.142,2.157,2.08,2.08,414200,255152,255152
Nasa,A1003,2009-02-04,2.142,2.167,2.11,2.159,229360,255153,255153
Nasa,A1004,2009-02-05,2.159,2.164,2.119,2.122,376070,255154,255154
Nasa,A1005,2009-02-06,2.128,2.164,2.11,2.139,255650,255155,255155
Nasa,A1006,2009-02-07,2.132,2.179,2.12,2.138,312040,255156,255156
Nasa,A1007,2009-02-08,2.156,2.179,2.135,2.153,359480,255157,255157
Nasa,A1008,2009-02-09,2.123,2.179,2.123,2.146,124430,255158,255158
Nasa,A1009,2009-02-10,2.199,2.199,2.139,2.139,396530,255159,255159
Nasa,A1010,2009-02-11,2.195,2.219,2.181,2.204,156420,255160,255160
Nasa,A1011,2009-02-12,2.199,2.238,2.196,2.202,175600,255161,255161
Nasa,A1012,2009-02-13,2.179,2.234,2.164,2.22,193700,255162,255162
Nasa,A1013,2009-02-14,2.265,2.302,2.189,2.189,422380,255163,255163
Nasa,A1014,2009-02-15,2.397,2.397,2.265,2.265,550130,255164,255164
Nasa,A1015,2009-02-16,2.332,2.397,2.3,2.357,359790,255165,255165
Nasa,A1016,2009-02-17,2.342,2.377,2.317,2.346,244600,255166,255166
Nasa,A1017,2009-02-18,2.325,2.387,2.315,2.315,97050,255167,255167
Nasa,A1018,2009-02-19,2.307,2.346,2.238,2.318,109530,255168,255168
Nasa,A1019,2009-02-20,2.318,2.318,2.251,2.307,116220,255169,255169
Nasa,A1020,2009-02-21,2.204,2.356,2.193,2.356,204740,255170,255170
Nasa,A1021,2009-02-22,2.286,2.303,2.182,2.191,244820,255171,255171
Nasa,A1022,2009-02-23,2.277,2.278,2.197,2.278,189930,255172,255172
Nasa,A1023,2009-02-24,2.194,2.278,2.181,2.258,147340,255173,255173
Nasa,A1024,2009-02-25,2.137,2.247,2.1,2.189,406140,255174,255174
Nasa,A1025,2009-02-26,2.087,2.154,2.05,2.112,166300,255175,255175
Nasa,A1026,2009-02-27,2.055,2.095,2.045,2.058,271960,255176,255176
Nasa,A1027,2009-02-28,2.021,2.115,1.991,2.105,348120,255177,255177
Nasa,A1028,2009-03-01,2.026,2.078,1.991,2.035,225760,255178,255178
Nasa,A1029,2009-03-02,2.027,2.061,1.998,2.034,172710,255179,255179
Nasa,A1030,2009-03-03,2.092,2.115,2.06,2.115,291190,255180,255180
Nasa,A1031,2009-03-04,2.082,2.129,2.065,2.065,110100,255181,255181
Nasa,A1032,2009-03-05,2.08,2.123,2.053,2.06,64220,255182,255182
Nasa,A1033,2009-03-06,2.044,2.1,2.04,2.063,84610,255183,255183
Nasa,A1034,2009-03-07,1.991,2.072,1.991,2.049,148270,255184,255184
Nasa,A1035,2009-03-08,1.961,2.055,1.949,2.021,226100,255185,255185
Nasa,A1036,2009-03-09,1.899,1.977,1.885,1.95,370290,255186,255186
Nasa,A1037,2009-03-10,1.913,1.968,1.902,1.941,170630,255187,255187
Nasa,A1038,2009-03-11,1.913,1.95,1.913,1.95,171870,255188,255188
Nasa,A1039,2009-03-12,2,2.049,1.896,1.917,346690,255189,255189
Nasa,A1040,2009-03-13,2.011,2.05,1.982,2.04,277770,255190,255190
Nasa,A1041,2009-03-14,1.951,2.015,1.931,1.999,253380,255191,255191
Nasa,A1042,2009-03-15,1.964,1.99,1.949,1.973,137660,255192,255192
Nasa,A1043,2009-03-16,2.06,2.062,1.981,2.014,130650,255193,255193
Nasa,A1044,2009-03-17,2.011,2.076,1.991,2.021,113090,255194,255194
Nasa,A1045,2009-03-18,2.025,2.059,2.001,2.059,190650,255195,255195
Nasa,A1046,2009-03-19,2.002,2.04,1.993,1.993,91980,255196,255196
Nasa,A1047,2009-03-20,2.004,2.032,1.997,2.011,46870,255197,255197
Nasa,A1048,2009-03-21,2.006,2.021,1.999,2.003,362580,255198,255198
Nasa,A1049,2009-03-22,2.06,2.1,2.011,2.028,273290,255199,255199
Nasa,A1050,2009-03-23,2.057,2.094,2.045,2.078,59540,255200,255200
Nasa,A1051,2009-03-24,2.05,2.1,2.045,2.049,275320,255201,255201
